example_id,format_pair,mean_distance_all_saved_vectors,mean_distance_late_vectors,failure_flip_example,all_correct,all_wrong,question_category,question_difficulty
537,html-markdown,0.06171072721481323,0.0245172381401062,0,0,1,Aggregation / Counting / Arithmetic,Hard
537,markdown-latex,0.038048774003982544,0.0172843337059021,0,0,1,Aggregation / Counting / Arithmetic,Hard
538,html-latex,0.07929028868675232,0.043655723333358765,1,0,0,Aggregation / Counting / Arithmetic,Hard
538,html-markdown,0.07651730179786682,0.03724430501461029,1,0,0,Aggregation / Counting / Arithmetic,Hard
538,markdown-latex,0.04618195295333862,0.01890254020690918,1,0,0,Aggregation / Counting / Arithmetic,Hard
539,html-latex,0.06428801417350768,0.04075102508068085,1,0,0,Aggregation / Counting / Arithmetic,Hard
539,html-markdown,0.06334019899368286,0.030757471919059753,1,0,0,Aggregation / Counting / Arithmetic,Hard
539,markdown-latex,0.04020935893058777,0.029144302010536194,1,0,0,Aggregation / Counting / Arithmetic,Hard
540,html-latex,0.056697899103164674,0.026096582412719727,0,1,0,Aggregation / Counting / Arithmetic,Hard
540,html-markdown,0.058811265230178836,0.022689446806907654,0,1,0,Aggregation / Counting / Arithmetic,Hard
540,markdown-latex,0.02538105845451355,0.007359981536865234,0,1,0,Aggregation / Counting / Arithmetic,Hard
541,html-latex,0.06800547242164612,0.025447681546211243,0,0,1,Aggregation / Counting / Arithmetic,Hard
541,html-markdown,0.07879595756530762,0.03088626265525818,0,0,1,Aggregation / Counting / Arithmetic,Hard
541,markdown-latex,0.057075172662734985,0.020912423729896545,0,0,1,Aggregation / Counting / Arithmetic,Hard
542,html-latex,0.053264427185058597,0.018950313329696655,1,0,0,Aggregation / Counting / Arithmetic,Hard
542,html-markdown,0.04350183606147766,0.011267349123954773,1,0,0,Aggregation / Counting / Arithmetic,Hard
542,markdown-latex,0.03635166883468628,0.01153823733329773,1,0,0,Aggregation / Counting / Arithmetic,Hard
543,html-latex,0.051936769485473634,0.04969140887260437,0,0,1,Aggregation / Counting / Arithmetic,Hard
543,html-markdown,0.07068947553634644,0.09234733879566193,0,0,1,Aggregation / Counting / Arithmetic,Hard
543,markdown-latex,0.04511341452598572,0.08080482482910156,0,0,1,Aggregation / Counting / Arithmetic,Hard
544,html-latex,0.06873663067817688,0.04641455411911011,1,0,0,Aggregation / Counting / Arithmetic,Hard
544,html-markdown,0.06768254041671753,0.03739507496356964,1,0,0,Aggregation / Counting / Arithmetic,Hard
544,markdown-latex,0.031870526075363156,0.010882273316383362,1,0,0,Aggregation / Counting / Arithmetic,Hard
545,html-latex,0.04381933808326721,0.02385629713535309,0,0,1,Aggregation / Counting / Arithmetic,Hard
545,html-markdown,0.04366249442100525,0.020760372281074524,0,0,1,Aggregation / Counting / Arithmetic,Hard
545,markdown-latex,0.02087361216545105,0.018138200044631958,0,0,1,Aggregation / Counting / Arithmetic,Hard
546,html-latex,0.06778001189231872,0.029041677713394165,0,0,1,Aggregation / Counting / Arithmetic,Hard
546,html-markdown,0.06731542348861694,0.02654781937599182,0,0,1,Aggregation / Counting / Arithmetic,Hard
546,markdown-latex,0.036076194047927855,0.01595783233642578,0,0,1,Aggregation / Counting / Arithmetic,Hard
547,html-latex,0.07397250533103943,0.02566373348236084,0,0,1,Aggregation / Counting / Arithmetic,Hard
547,html-markdown,0.07214704155921936,0.0194559246301651,0,0,1,Aggregation / Counting / Arithmetic,Hard
547,markdown-latex,0.039687126874923706,0.006045982241630554,0,0,1,Aggregation / Counting / Arithmetic,Hard
548,html-latex,0.05911474227905274,0.03439086675643921,0,0,1,Aggregation / Counting / Arithmetic,Hard
548,html-markdown,0.05944333672523498,0.02728906273841858,0,0,1,Aggregation / Counting / Arithmetic,Hard
548,markdown-latex,0.026457130908966064,0.008828490972518921,0,0,1,Aggregation / Counting / Arithmetic,Hard
549,html-latex,0.035869157314300536,0.02582438290119171,0,0,1,Aggregation / Counting / Arithmetic,Hard
549,html-markdown,0.045743638277053834,0.02249366044998169,0,0,1,Aggregation / Counting / Arithmetic,Hard
549,markdown-latex,0.030675244331359864,0.010846629738807678,0,0,1,Aggregation / Counting / Arithmetic,Hard
550,html-latex,0.22748554199934007,0.20634692162275314,0,1,0,Comparison & Extremum,Hard
550,html-markdown,0.22647511065006257,0.20304261147975922,0,1,0,Comparison & Extremum,Hard
550,markdown-latex,0.034449982643127444,0.007829636335372925,0,1,0,Comparison & Extremum,Hard
551,html-latex,0.07963005006313324,0.026469126343727112,0,1,0,Comparison & Extremum,Hard
551,html-markdown,0.08005462288856506,0.02363245189189911,0,1,0,Comparison & Extremum,Hard
551,markdown-latex,0.05744615197181702,0.0070858001708984375,0,1,0,Comparison & Extremum,Hard
552,html-latex,0.07618010640144349,0.03330051898956299,0,1,0,Comparison & Extremum,Hard
552,html-markdown,0.08083251118659973,0.033653199672698975,0,1,0,Comparison & Extremum,Hard
552,markdown-latex,0.05119289755821228,0.011168181896209717,0,1,0,Comparison & Extremum,Hard
553,html-latex,0.06362038254737853,0.030309543013572693,0,1,0,Comparison & Extremum,Hard
553,html-markdown,0.0640720009803772,0.024088874459266663,0,1,0,Comparison & Extremum,Hard
553,markdown-latex,0.028384089469909668,0.00953647494316101,0,1,0,Comparison & Extremum,Hard
554,html-latex,0.0380686342716217,0.020372450351715088,0,0,1,Comparison & Extremum,Hard
554,html-markdown,0.040069597959518435,0.015331298112869263,0,0,1,Comparison & Extremum,Hard
554,markdown-latex,0.020355749130249023,0.006957992911338806,0,0,1,Comparison & Extremum,Hard
555,html-latex,0.0486453652381897,0.02051606774330139,0,1,0,Comparison & Extremum,Hard
555,html-markdown,0.05013827085494995,0.020971179008483887,0,1,0,Comparison & Extremum,Hard
555,markdown-latex,0.018128687143325807,0.004520207643508911,0,1,0,Comparison & Extremum,Hard
556,html-latex,0.05286797881126404,0.02180728316307068,0,0,1,Comparison & Extremum,Hard
556,html-markdown,0.05853241086006165,0.027469635009765625,0,0,1,Comparison & Extremum,Hard
556,markdown-latex,0.02625696063041687,0.015684708952903748,0,0,1,Comparison & Extremum,Hard
557,html-latex,0.039433342218399045,0.020830243825912476,0,1,0,Comparison & Extremum,Hard
557,html-markdown,0.0404285192489624,0.014309436082839966,0,1,0,Comparison & Extremum,Hard
557,markdown-latex,0.01930381655693054,0.004592403769493103,0,1,0,Comparison & Extremum,Hard
558,html-latex,0.2075535237789154,0.17637144774198532,0,0,1,Comparison & Extremum,Hard
558,html-markdown,0.21297966837882995,0.1875254586338997,0,0,1,Comparison & Extremum,Hard
558,markdown-latex,0.028759950399398805,0.008070111274719238,0,0,1,Comparison & Extremum,Hard
559,html-latex,0.09714299440383911,0.09902143478393555,0,0,1,Comparison & Extremum,Hard
559,html-markdown,0.06895164251327515,0.03242647647857666,0,0,1,Comparison & Extremum,Hard
559,markdown-latex,0.05273715853691101,0.047075554728507996,0,0,1,Comparison & Extremum,Hard
560,html-latex,0.07574936747550964,0.020391598343849182,0,1,0,Comparison & Extremum,Hard
560,html-markdown,0.07466132640838623,0.017002373933792114,0,1,0,Comparison & Extremum,Hard
560,markdown-latex,0.050386106967926024,0.005851820111274719,0,1,0,Comparison & Extremum,Hard
561,html-latex,0.03958719372749329,0.015545859932899475,0,1,0,Comparison & Extremum,Hard
561,html-markdown,0.04305921196937561,0.013820946216583252,0,1,0,Comparison & Extremum,Hard
561,markdown-latex,0.019050168991088866,0.005088642239570618,0,1,0,Comparison & Extremum,Hard
562,html-latex,0.06750991940498352,0.0316535085439682,0,1,0,Comparison & Extremum,Hard
562,html-markdown,0.06651069521903992,0.027913764119148254,0,1,0,Comparison & Extremum,Hard
562,markdown-latex,0.02913355827331543,0.005402430891990662,0,1,0,Comparison & Extremum,Hard
563,html-latex,0.06976359486579894,0.024819210171699524,0,1,0,Comparison & Extremum,Hard
563,html-markdown,0.067564857006073,0.019521519541740417,0,1,0,Comparison & Extremum,Hard
563,markdown-latex,0.04043298363685608,0.005387693643569946,0,1,0,Comparison & Extremum,Hard
564,html-latex,0.046012508869171145,0.01967373490333557,0,0,1,Comparison & Extremum,Hard
564,html-markdown,0.06141608953475952,0.04631420969963074,0,0,1,Comparison & Extremum,Hard
564,markdown-latex,0.033604896068573,0.03575208783149719,0,0,1,Comparison & Extremum,Hard
565,html-latex,0.05332581996917725,0.019579991698265076,0,0,1,Comparison & Extremum,Hard
565,html-markdown,0.052920413017272946,0.016634449362754822,0,0,1,Comparison & Extremum,Hard
565,markdown-latex,0.023919618129730223,0.007125869393348694,0,0,1,Comparison & Extremum,Hard
566,html-latex,0.07540841102600097,0.031897082924842834,1,0,0,Comparison & Extremum,Hard
566,html-markdown,0.07516201734542846,0.03503918647766113,1,0,0,Comparison & Extremum,Hard
566,markdown-latex,0.04426295161247253,0.013215333223342896,1,0,0,Comparison & Extremum,Hard
567,html-latex,0.04620795249938965,0.02756693959236145,0,0,1,Comparison & Extremum,Hard
567,html-markdown,0.04666657447814941,0.02078595757484436,0,0,1,Comparison & Extremum,Hard
567,markdown-latex,0.022828322649002076,0.00779704749584198,0,0,1,Comparison & Extremum,Hard
568,html-latex,0.21792309880256652,0.19751504063606262,0,1,0,Comparison & Extremum,Hard
568,html-markdown,0.2151639848947525,0.18761704862117767,0,1,0,Comparison & Extremum,Hard
568,markdown-latex,0.028173136711120605,0.006940215826034546,0,1,0,Comparison & Extremum,Hard
569,html-latex,0.040087199211120604,0.021990060806274414,0,0,1,Comparison & Extremum,Hard
569,html-markdown,0.04045740962028503,0.01591554284095764,0,0,1,Comparison & Extremum,Hard
569,markdown-latex,0.020393836498260497,0.00778786838054657,0,0,1,Comparison & Extremum,Hard
570,html-latex,0.07012345790863037,0.025774657726287842,0,0,1,Comparison & Extremum,Hard
570,html-markdown,0.06849520206451416,0.020482495427131653,0,0,1,Comparison & Extremum,Hard
570,markdown-latex,0.039426714181900024,0.006606951355934143,0,0,1,Comparison & Extremum,Hard
571,html-latex,0.06405606269836425,0.02363462746143341,0,1,0,Comparison & Extremum,Hard
571,html-markdown,0.06771031022071838,0.025653988122940063,0,1,0,Comparison & Extremum,Hard
571,markdown-latex,0.03624826669692993,0.012811273336410522,0,1,0,Comparison & Extremum,Hard
572,html-latex,0.06612621545791626,0.031220972537994385,0,0,1,Comparison & Extremum,Hard
572,html-markdown,0.06924124956130981,0.023995503783226013,0,0,1,Comparison & Extremum,Hard
572,markdown-latex,0.04154308438301087,0.010775014758110046,0,0,1,Comparison & Extremum,Hard
573,html-latex,0.07467871904373169,0.03372564911842346,0,1,0,Comparison & Extremum,Hard
573,html-markdown,0.0724277675151825,0.023002997040748596,0,1,0,Comparison & Extremum,Hard
573,markdown-latex,0.045715367794036864,0.010006323456764221,0,1,0,Comparison & Extremum,Hard
574,html-latex,0.0645653784275055,0.041101038455963135,1,0,0,Comparison & Extremum,Hard
574,html-markdown,0.06269201636314392,0.02871774137020111,1,0,0,Comparison & Extremum,Hard
574,markdown-latex,0.02998361587524414,0.014935597777366638,1,0,0,Comparison & Extremum,Hard
575,html-latex,0.08318049311637879,0.02895045280456543,0,1,0,Comparison & Extremum,Hard
575,html-markdown,0.08009825348854065,0.023255884647369385,0,1,0,Comparison & Extremum,Hard
575,markdown-latex,0.05754778981208801,0.006908595561981201,0,1,0,Comparison & Extremum,Hard
576,html-latex,0.05560311675071716,0.03011511266231537,1,0,0,Comparison & Extremum,Hard
576,html-markdown,0.06188135147094727,0.035255566239356995,1,0,0,Comparison & Extremum,Hard
576,markdown-latex,0.028538590669631957,0.010917320847511292,1,0,0,Comparison & Extremum,Hard
577,html-latex,0.05774964094161987,0.02504327893257141,0,0,1,Comparison & Extremum,Hard
577,html-markdown,0.05553313493728638,0.02020016312599182,0,0,1,Comparison & Extremum,Hard
577,markdown-latex,0.026288682222366334,0.006795406341552734,0,0,1,Comparison & Extremum,Hard
578,html-latex,0.08278392553329468,0.03886896371841431,1,0,0,Comparison & Extremum,Hard
578,html-markdown,0.0756012260913849,0.029357731342315674,1,0,0,Comparison & Extremum,Hard
578,markdown-latex,0.05069546103477478,0.024405181407928467,1,0,0,Comparison & Extremum,Hard
579,html-latex,0.051881611347198486,0.019584044814109802,0,1,0,Comparison & Extremum,Hard
579,html-markdown,0.05709685087203979,0.01619689166545868,0,1,0,Comparison & Extremum,Hard
579,markdown-latex,0.02724827527999878,0.004756078124046326,0,1,0,Comparison & Extremum,Hard
580,html-latex,0.05272141695022583,0.022479936480522156,0,0,1,Comparison & Extremum,Hard
580,html-markdown,0.05851283669471741,0.030073419213294983,0,0,1,Comparison & Extremum,Hard
580,markdown-latex,0.027548789978027344,0.009845077991485596,0,0,1,Comparison & Extremum,Hard
581,html-latex,0.05657308101654053,0.02969779074192047,0,1,0,Comparison & Extremum,Hard
581,html-markdown,0.05654269456863403,0.022930696606636047,0,1,0,Comparison & Extremum,Hard
581,markdown-latex,0.02502688765525818,0.007508456707000732,0,1,0,Comparison & Extremum,Hard
582,html-latex,0.0524802029132843,0.024276450276374817,1,0,0,Comparison & Extremum,Hard
582,html-markdown,0.063264399766922,0.043912842869758606,1,0,0,Comparison & Extremum,Hard
582,markdown-latex,0.03820183873176575,0.03414492309093475,1,0,0,Comparison & Extremum,Hard
583,html-latex,0.07320439219474792,0.03289857506752014,1,0,0,Comparison & Extremum,Hard
583,html-markdown,0.07970359325408935,0.03243449330329895,1,0,0,Comparison & Extremum,Hard
583,markdown-latex,0.057638490200042726,0.01809793710708618,1,0,0,Comparison & Extremum,Hard
584,html-latex,0.05095654129981995,0.02508273720741272,0,0,1,Comparison & Extremum,Hard
584,html-markdown,0.05175158977508545,0.02149096131324768,0,0,1,Comparison & Extremum,Hard
584,markdown-latex,0.020351654291152953,0.0046309977769851685,0,0,1,Comparison & Extremum,Hard
585,html-latex,0.045805102586746214,0.020118147134780884,0,1,0,Comparison & Extremum,Hard
585,html-markdown,0.04917815923690796,0.01748865842819214,0,1,0,Comparison & Extremum,Hard
585,markdown-latex,0.02156161665916443,0.0044205933809280396,0,1,0,Comparison & Extremum,Hard
586,html-latex,0.07195668816566467,0.022495746612548828,0,1,0,Comparison & Extremum,Hard
586,html-markdown,0.07016749978065491,0.018292322754859924,0,1,0,Comparison & Extremum,Hard
586,markdown-latex,0.04439535737037659,0.004808962345123291,0,1,0,Comparison & Extremum,Hard
587,html-latex,0.20388038754463195,0.16703088581562042,0,0,1,Comparison & Extremum,Hard
587,html-markdown,0.20446706414222718,0.16697600483894348,0,0,1,Comparison & Extremum,Hard
587,markdown-latex,0.04162143468856812,0.03765884041786194,0,0,1,Comparison & Extremum,Hard
588,html-latex,0.21678781807422637,0.20139957964420319,0,0,1,Comparison & Extremum,Hard
588,html-markdown,0.22117384970188142,0.20522687584161758,0,0,1,Comparison & Extremum,Hard
588,markdown-latex,0.027815043926239014,0.0076316893100738525,0,0,1,Comparison & Extremum,Hard
589,html-latex,0.09501692354679107,0.04210887849330902,0,0,1,Comparison & Extremum,Hard
589,html-markdown,0.10288257002830506,0.05009692907333374,0,0,1,Comparison & Extremum,Hard
589,markdown-latex,0.07064707279205322,0.015401691198348999,0,0,1,Comparison & Extremum,Hard
590,html-latex,0.08224916458129883,0.02905532717704773,0,0,1,Comparison & Extremum,Hard
590,html-markdown,0.23830778002738953,0.20958276093006134,0,0,1,Comparison & Extremum,Hard
590,markdown-latex,0.21045499444007873,0.20017824321985245,0,0,1,Comparison & Extremum,Hard
591,html-latex,0.06297709941864013,0.03323516249656677,0,0,1,Comparison & Extremum,Hard
591,html-markdown,0.061452734470367434,0.0255260169506073,0,0,1,Comparison & Extremum,Hard
591,markdown-latex,0.030528104305267333,0.00837203860282898,0,0,1,Comparison & Extremum,Hard
592,html-latex,0.061197519302368164,0.02046602964401245,0,0,1,Comparison & Extremum,Hard
592,html-markdown,0.06039299964904785,0.01646098494529724,0,0,1,Comparison & Extremum,Hard
592,markdown-latex,0.031510555744171144,0.006665945053100586,0,0,1,Comparison & Extremum,Hard
593,html-latex,0.06097443699836731,0.02852913737297058,0,0,1,Comparison & Extremum,Hard
593,html-markdown,0.06569989919662475,0.02658897638320923,0,0,1,Comparison & Extremum,Hard
593,markdown-latex,0.031152212619781496,0.009362801909446716,0,0,1,Comparison & Extremum,Hard
594,html-latex,0.06424297690391541,0.04665571451187134,0,0,1,Comparison & Extremum,Hard
594,html-markdown,0.058318108320236206,0.024807944893836975,0,0,1,Comparison & Extremum,Hard
594,markdown-latex,0.037835043668746945,0.04275049269199371,0,0,1,Comparison & Extremum,Hard
595,html-latex,0.06803393363952637,0.030178368091583252,0,0,1,Comparison & Extremum,Hard
595,html-markdown,0.06958138346672058,0.02391543984413147,0,0,1,Comparison & Extremum,Hard
595,markdown-latex,0.04071942567825317,0.011496752500534058,0,0,1,Comparison & Extremum,Hard
596,html-latex,0.07250377535820007,0.030978456139564514,0,0,1,Comparison & Extremum,Hard
596,html-markdown,0.07302522659301758,0.027034461498260498,0,0,1,Comparison & Extremum,Hard
596,markdown-latex,0.04369341731071472,0.0077125877141952515,0,0,1,Comparison & Extremum,Hard
597,html-latex,0.015435934066772461,0.011918440461158752,0,0,1,Comparison & Extremum,Hard
597,html-markdown,0.016535699367523193,0.010947123169898987,0,0,1,Comparison & Extremum,Hard
597,markdown-latex,0.007588517665863037,0.004109993577003479,0,0,1,Comparison & Extremum,Hard
598,html-latex,0.06611503958702088,0.028564125299453735,1,0,0,Comparison & Extremum,Hard
598,html-markdown,0.0646978735923767,0.02383996546268463,1,0,0,Comparison & Extremum,Hard
598,markdown-latex,0.03615903854370117,0.01072518527507782,1,0,0,Comparison & Extremum,Hard
599,html-latex,0.06031625866889954,0.020554259419441223,0,1,0,Comparison & Extremum,Hard
599,html-markdown,0.06473609805107117,0.017892301082611084,0,1,0,Comparison & Extremum,Hard
599,markdown-latex,0.034787321090698244,0.004906356334686279,0,1,0,Comparison & Extremum,Hard
600,html-latex,0.07229051589965821,0.0268278568983078,0,0,1,Single-step Binary Verification,Hard
600,html-markdown,0.0692771017551422,0.019934937357902527,0,0,1,Single-step Binary Verification,Hard
600,markdown-latex,0.04218034148216247,0.008489131927490234,0,0,1,Single-step Binary Verification,Hard
601,html-latex,0.06455766558647155,0.018608689308166504,0,1,0,Single-step Binary Verification,Hard
601,html-markdown,0.07013404965400696,0.014382287859916687,0,1,0,Single-step Binary Verification,Hard
601,markdown-latex,0.037554186582565305,0.005681023001670837,0,1,0,Single-step Binary Verification,Hard
602,html-latex,0.046701639890670776,0.02391590178012848,0,0,1,Single-step Binary Verification,Hard
602,html-markdown,0.18301945626735688,0.14295347034931183,0,0,1,Single-step Binary Verification,Hard
602,markdown-latex,0.15264856815338135,0.1268329620361328,0,0,1,Single-step Binary Verification,Hard
603,html-latex,0.05633593201637268,0.02405443787574768,0,0,1,Single-step Binary Verification,Hard
603,html-markdown,0.058920365571975705,0.019312530755996704,0,0,1,Single-step Binary Verification,Hard
603,markdown-latex,0.03261619210243225,0.009916901588439941,0,0,1,Single-step Binary Verification,Hard
604,html-latex,0.0510217547416687,0.03354163467884064,0,0,1,Single-step Binary Verification,Hard
604,html-markdown,0.052751940488815305,0.02662278711795807,0,0,1,Single-step Binary Verification,Hard
604,markdown-latex,0.019805753231048585,0.006556257605552673,0,0,1,Single-step Binary Verification,Hard
605,html-latex,0.04763309359550476,0.025952935218811035,0,0,1,Single-step Binary Verification,Hard
605,html-markdown,0.05205673575401306,0.023808553814888,0,0,1,Single-step Binary Verification,Hard
605,markdown-latex,0.021579277515411378,0.007884204387664795,0,0,1,Single-step Binary Verification,Hard
606,html-latex,0.05543345808982849,0.02910393476486206,0,0,1,Single-step Binary Verification,Hard
606,html-markdown,0.05682042837142944,0.026031896471977234,0,0,1,Single-step Binary Verification,Hard
606,markdown-latex,0.022980237007141115,0.007415831089019775,0,0,1,Single-step Binary Verification,Hard
607,html-latex,0.0627025008201599,0.033754363656044006,0,0,1,Single-step Binary Verification,Hard
607,html-markdown,0.06256583333015442,0.024739205837249756,0,0,1,Single-step Binary Verification,Hard
607,markdown-latex,0.026362037658691405,0.009933814406394958,0,0,1,Single-step Binary Verification,Hard
608,html-latex,0.07675769329071044,0.029310598969459534,0,0,1,Single-step Binary Verification,Hard
608,html-markdown,0.07541986107826233,0.02649770677089691,0,0,1,Single-step Binary Verification,Hard
608,markdown-latex,0.047988402843475345,0.008305281400680542,0,0,1,Single-step Binary Verification,Hard
609,html-latex,0.07602452635765075,0.033967211842536926,0,1,0,Single-step Binary Verification,Hard
609,html-markdown,0.07530350685119629,0.03400859236717224,0,1,0,Single-step Binary Verification,Hard
609,markdown-latex,0.041365861892700195,0.01310834288597107,0,1,0,Single-step Binary Verification,Hard
610,html-latex,0.05868716835975647,0.026274189352989197,0,0,1,Single-step Binary Verification,Hard
610,html-markdown,0.06116535067558289,0.024467095732688904,0,0,1,Single-step Binary Verification,Hard
610,markdown-latex,0.023439079523086548,0.0059479475021362305,0,0,1,Single-step Binary Verification,Hard
611,html-latex,0.057329320907592775,0.024018943309783936,0,0,1,Single-step Binary Verification,Hard
611,html-markdown,0.06047247648239136,0.021520450711250305,0,0,1,Single-step Binary Verification,Hard
611,markdown-latex,0.034460949897766116,0.010321110486984253,0,0,1,Single-step Binary Verification,Hard
612,html-latex,0.06098259687423706,0.0367024689912796,0,0,1,Single-step Binary Verification,Hard
612,html-markdown,0.058527201414108276,0.02779453992843628,0,0,1,Single-step Binary Verification,Hard
612,markdown-latex,0.021108573675155638,0.0058975666761398315,0,0,1,Single-step Binary Verification,Hard
613,html-latex,0.0581152617931366,0.0278589129447937,0,0,1,Single-step Binary Verification,Hard
613,html-markdown,0.05998554229736328,0.024545401334762573,0,0,1,Single-step Binary Verification,Hard
613,markdown-latex,0.023811930418014528,0.007166251540184021,0,0,1,Single-step Binary Verification,Hard
614,html-latex,0.058970576524734496,0.03235575556755066,0,0,1,Single-step Binary Verification,Hard
614,html-markdown,0.05582055449485779,0.02093963325023651,0,0,1,Single-step Binary Verification,Hard
614,markdown-latex,0.020859748125076294,0.006953582167625427,0,0,1,Single-step Binary Verification,Hard
615,html-latex,0.05220776200294495,0.021659687161445618,0,0,1,Single-step Binary Verification,Hard
615,html-markdown,0.05693792700767517,0.020055562257766724,0,0,1,Single-step Binary Verification,Hard
615,markdown-latex,0.03279510736465454,0.011027023196220398,0,0,1,Single-step Binary Verification,Hard
616,html-latex,0.056539899110794066,0.02960789203643799,0,1,0,Single-step Binary Verification,Hard
616,html-markdown,0.056608307361602786,0.025822535157203674,0,1,0,Single-step Binary Verification,Hard
616,markdown-latex,0.023582690954208375,0.00610138475894928,0,1,0,Single-step Binary Verification,Hard
617,html-latex,0.08329198956489563,0.05495533347129822,0,0,1,Single-step Binary Verification,Hard
617,html-markdown,0.08461496829986573,0.05645491182804108,0,0,1,Single-step Binary Verification,Hard
617,markdown-latex,0.03791314959526062,0.007674306631088257,0,0,1,Single-step Binary Verification,Hard
618,html-latex,0.07386695146560669,0.035913899540901184,0,0,1,Single-step Binary Verification,Hard
618,html-markdown,0.07743889093399048,0.02674172818660736,0,0,1,Single-step Binary Verification,Hard
618,markdown-latex,0.0503213107585907,0.010742291808128357,0,0,1,Single-step Binary Verification,Hard
619,html-latex,0.05178206562995911,0.03417430818080902,0,0,1,Single-step Binary Verification,Hard
619,html-markdown,0.05807654857635498,0.03888252377510071,0,0,1,Single-step Binary Verification,Hard
619,markdown-latex,0.026665925979614258,0.016584858298301697,0,0,1,Single-step Binary Verification,Hard
620,html-latex,0.05542811155319214,0.02861708402633667,0,0,1,Single-step Binary Verification,Hard
620,html-markdown,0.05919723510742188,0.02581872045993805,0,0,1,Single-step Binary Verification,Hard
620,markdown-latex,0.03409878015518188,0.029923349618911743,0,0,1,Single-step Binary Verification,Hard
621,html-latex,0.05215619802474976,0.022385001182556152,0,0,1,Single-step Binary Verification,Hard
621,html-markdown,0.049842947721481325,0.018983453512191772,0,0,1,Single-step Binary Verification,Hard
621,markdown-latex,0.019557589292526247,0.004628166556358337,0,0,1,Single-step Binary Verification,Hard
622,html-latex,0.03292086124420166,0.02196122705936432,0,0,1,Single-step Binary Verification,Hard
622,html-markdown,0.03990216255187988,0.024487435817718506,0,0,1,Single-step Binary Verification,Hard
622,markdown-latex,0.01985120177268982,0.008383020758628845,0,0,1,Single-step Binary Verification,Hard
623,html-latex,0.057367563247680664,0.029003724455833435,0,0,1,Single-step Binary Verification,Hard
623,html-markdown,0.05707713961601257,0.02370348572731018,0,0,1,Single-step Binary Verification,Hard
623,markdown-latex,0.02777039408683777,0.00774480402469635,0,0,1,Single-step Binary Verification,Hard
624,html-latex,0.06991320252418518,0.02726750075817108,0,0,1,Single-step Binary Verification,Hard
624,html-markdown,0.07085228562355042,0.0256655216217041,0,0,1,Single-step Binary Verification,Hard
624,markdown-latex,0.04375996589660645,0.010161727666854858,0,0,1,Single-step Binary Verification,Hard
625,html-latex,0.056694531440734865,0.03225506842136383,0,0,1,Single-step Binary Verification,Hard
625,html-markdown,0.05972749590873718,0.031203508377075195,0,0,1,Single-step Binary Verification,Hard
625,markdown-latex,0.02211478352546692,0.00659865140914917,0,0,1,Single-step Binary Verification,Hard
626,html-latex,0.0850282371044159,0.05447499454021454,0,0,1,Single-step Binary Verification,Hard
626,html-markdown,0.06796433925628662,0.0220501571893692,0,0,1,Single-step Binary Verification,Hard
626,markdown-latex,0.054117214679718015,0.0390983521938324,0,0,1,Single-step Binary Verification,Hard
627,html-latex,0.05618392825126648,0.028000518679618835,0,0,1,Single-step Binary Verification,Hard
627,html-markdown,0.0588419497013092,0.024608775973320007,0,0,1,Single-step Binary Verification,Hard
627,markdown-latex,0.02195187211036682,0.005736172199249268,0,0,1,Single-step Binary Verification,Hard
628,html-latex,0.04059452414512634,0.02185659110546112,0,0,1,Single-step Binary Verification,Hard
628,html-markdown,0.04367450475692749,0.02000446617603302,0,0,1,Single-step Binary Verification,Hard
628,markdown-latex,0.01685464382171631,0.0066841840744018555,0,0,1,Single-step Binary Verification,Hard
629,html-latex,0.0673324465751648,0.03241647779941559,0,0,1,Single-step Binary Verification,Hard
629,html-markdown,0.06519758701324463,0.024333342909812927,0,0,1,Single-step Binary Verification,Hard
629,markdown-latex,0.0321907103061676,0.01069757342338562,0,0,1,Single-step Binary Verification,Hard
630,html-latex,0.07791164517402649,0.02723965048789978,0,1,0,Single-step Binary Verification,Hard
630,html-markdown,0.07884023785591125,0.021778807044029236,0,1,0,Single-step Binary Verification,Hard
630,markdown-latex,0.05354594588279724,0.010177627205848694,0,1,0,Single-step Binary Verification,Hard
631,html-latex,0.06161888837814331,0.03034357726573944,0,0,1,Single-step Binary Verification,Hard
631,html-markdown,0.05865283608436585,0.018518656492233276,0,0,1,Single-step Binary Verification,Hard
631,markdown-latex,0.02951294183731079,0.015920490026474,0,0,1,Single-step Binary Verification,Hard
632,html-latex,0.051813793182373044,0.031612902879714966,0,0,1,Single-step Binary Verification,Hard
632,html-markdown,0.05153756141662598,0.026814475655555725,0,0,1,Single-step Binary Verification,Hard
632,markdown-latex,0.02139546275138855,0.008029311895370483,0,0,1,Single-step Binary Verification,Hard
633,html-latex,0.05716830492019653,0.02533455193042755,0,0,1,Single-step Binary Verification,Hard
633,html-markdown,0.058640295267105104,0.021517619490623474,0,0,1,Single-step Binary Verification,Hard
633,markdown-latex,0.030558949708938597,0.00818835198879242,0,0,1,Single-step Binary Verification,Hard
634,html-latex,0.053832799196243286,0.026989564299583435,0,0,1,Single-step Binary Verification,Hard
634,html-markdown,0.053727394342422484,0.020651891827583313,0,0,1,Single-step Binary Verification,Hard
634,markdown-latex,0.026718217134475707,0.009927794337272644,0,0,1,Single-step Binary Verification,Hard
635,html-latex,0.051992005109786986,0.024185359477996826,0,0,1,Single-step Binary Verification,Hard
